year,age,sex,people
2048,1,2,61
2048,2,2,62
2048,3,2,62
2048,4,2,62
2048,5,2,63
2048,6,2,63
2048,7,2,64
2048,8,2,65
2048,9,2,67
2048,10,2,69
2048,11,2,70
2048,12,2,72
2048,13,2,76
2048,14,2,79
2048,15,2,81
2048,16,2,83
2048,17,2,85
2048,18,2,87
2048,19,2,88
2048,20,2,90
2048,21,2,91
2048,22,2,91
2048,23,2,91
2048,24,2,91
2048,25,2,91
2048,26,2,92
2048,27,2,92
2048,28,2,92
2048,29,2,93
2048,30,2,94
2048,31,2,94
2048,32,2,95
2048,33,2,95
2048,34,2,97
2048,35,2,102
2048,36,2,115
2048,37,2,99
2048,38,2,85
2048,39,2,97
2048,40,2,99
2048,41,2,101
2048,42,2,102
2048,43,2,102
2048,44,2,106
2048,45,2,110
2048,46,2,119
2048,47,2,125
2048,48,2,147
2048,49,2,136
2048,50,2,130
2048,51,2,156
2048,52,2,155
2048,53,2,157
2048,54,2,155
2048,55,2,158
2048,56,2,154
2048,57,2,153
2048,58,2,160
2048,59,2,150
2048,60,2,164
2048,61,2,150
2048,62,2,147
2048,63,2,166
2048,64,2,177
2048,65,2,183
2048,66,2,193
2048,67,2,197
2048,68,2,195
2048,69,2,197
2048,70,2,190
2048,71,2,180
2048,72,2,192
2048,73,2,165
2048,74,2,161
2048,75,2,157
2048,76,2,155
2048,77,2,156
2048,78,2,156
2048,79,2,153
2048,80,2,148
2048,81,2,136
2048,82,2,141
2048,83,2,134
2048,84,2,130
2048,85,2,126
2048,86,2,117
2048,87,2,108
2048,88,2,99
2048,89,2,90
2048,90,2,79
2048,91,2,67
2048,92,2,61
2048,93,2,51
2048,94,2,40
2048,95,2,31
2048,96,2,24
2048,97,2,19
2048,98,2,11
2048,99,2,8
2048,100,2,14
2049,0,1,62
2049,1,1,66
2049,2,1,67
2049,3,1,68
2049,4,1,68
2049,5,1,69
2049,6,1,69
2049,7,1,70
2049,8,1,71
2049,9,1,72
2049,10,1,74
2049,11,1,76
2049,12,1,78
2049,13,1,80
2049,14,1,83
2049,15,1,86
2049,16,1,88
2049,17,1,91
2049,18,1,93
2049,19,1,94
2049,20,1,95
2049,21,1,97
2049,22,1,98
2049,23,1,98
2049,24,1,98
2049,25,1,98
2049,26,1,98
2049,27,1,98
2049,28,1,98
2049,29,1,98
2049,30,1,98
2049,31,1,98
2049,32,1,99
2049,33,1,99
2049,34,1,99
2049,35,1,101
2049,36,1,105
2049,37,1,119
2049,38,1,101
2049,39,1,87
2049,40,1,100
2049,41,1,102
2049,42,1,105
2049,43,1,105
2049,44,1,105
2049,45,1,111
2049,46,1,115
2049,47,1,123
2049,48,1,127
2049,49,1,151
2049,50,1,139
2049,51,1,131
2049,52,1,157
2049,53,1,156
2049,54,1,155
2049,55,1,154
2049,56,1,155
2049,57,1,152
2049,58,1,150
2049,59,1,157
2049,60,1,144
2049,61,1,157
2049,62,1,141
2049,63,1,135
2049,64,1,150
2049,65,1,161
2049,66,1,164
2049,67,1,170
2049,68,1,173
2049,69,1,168
2049,70,1,170
2049,71,1,163
2049,72,1,152
2049,73,1,162
2049,74,1,136
2049,75,1,131
2049,76,1,127
2049,77,1,122
2049,78,1,121
2049,79,1,120
2049,80,1,115
2049,81,1,109
2049,82,1,99
2049,83,1,100
2049,84,1,92
2049,85,1,88
2049,86,1,82
2049,87,1,74
2049,88,1,66
2049,89,1,59
2049,90,1,51
2049,91,1,42
2049,92,1,34
2049,93,1,29
2049,94,1,23
2049,95,1,17
2049,96,1,13
2049,97,1,10
2049,98,1,7
2049,99,1,4
2049,100,1,10
2049,0,2,56
2049,1,2,61
2049,2,2,61
2049,3,2,62
2049,4,2,62
2049,5,2,62
2049,6,2,63
2049,7,2,63
2049,8,2,64
2049,9,2,65
2049,10,2,67
2049,11,2,69
2049,12,2,70
2049,13,2,72
2049,14,2,76
2049,15,2,79
2049,16,2,81
2049,17,2,83
2049,18,2,85
2049,19,2,87
2049,20,2,88
2049,21,2,90
2049,22,2,91
2049,23,2,91
2049,24,2,91
2049,25,2,91
2049,26,2,92
2049,27,2,92
2049,28,2,92
2049,29,2,93
2049,30,2,93
2049,31,2,94
2049,32,2,94
2049,33,2,95
2049,34,2,95
2049,35,2,97
2049,36,2,102
2049,37,2,115
2049,38,2,99
2049,39,2,85
2049,40,2,97
2049,41,2,99
2049,42,2,101
2049,43,2,102
2049,44,2,102
2049,45,2,106
2049,46,2,110
2049,47,2,119
2049,48,2,125
2049,49,2,147
2049,50,2,136
2049,51,2,130
2049,52,2,156
2049,53,2,155
2049,54,2,157
2049,55,2,155
2049,56,2,158
2049,57,2,154
2049,58,2,152
2049,59,2,160
2049,60,2,150
2049,61,2,164
2049,62,2,149
2049,63,2,147
2049,64,2,165
2049,65,2,177
2049,66,2,183
2049,67,2,192
2049,68,2,196
2049,69,2,193
2049,70,2,195
2049,71,2,188
2049,72,2,178
2049,73,2,190
2049,74,2,164
2049,75,2,159
2049,76,2,155
2049,77,2,153
2049,78,2,153
2049,79,2,153
2049,80,2,149
2049,81,2,144
2049,82,2,132
2049,83,2,136
2049,84,2,129
2049,85,2,124
2049,86,2,120
2049,87,2,110
2049,88,2,101
2049,89,2,92
2049,90,2,83
2049,91,2,71
2049,92,2,59
2049,93,2,52
2049,94,2,43
2049,95,2,33
2049,96,2,25
2049,97,2,18
2049,98,2,14
2049,99,2,8
2049,100,2,16
2050,0,1,62
2050,1,1,66
2050,2,1,67
2050,3,1,67
2050,4,1,68
2050,5,1,68
2050,6,1,69
2050,7,1,69
2050,8,1,70
2050,9,1,71
2050,10,1,72
2050,11,1,74
2050,12,1,76
2050,13,1,78
2050,14,1,80
2050,15,1,83
2050,16,1,86
2050,17,1,88
2050,18,1,90
2050,19,1,93
2050,20,1,94
2050,21,1,95
2050,22,1,97
2050,23,1,98
2050,24,1,98
2050,25,1,98
2050,26,1,98
2050,27,1,98
2050,28,1,98
2050,29,1,98
2050,30,1,98
2050,31,1,98
2050,32,1,98
2050,33,1,98
2050,34,1,99
2050,35,1,99
2050,36,1,100
2050,37,1,105
2050,38,1,119
2050,39,1,101
2050,40,1,87
2050,41,1,100
2050,42,1,102
2050,43,1,105
2050,44,1,105
2050,45,1,105
2050,46,1,110
2050,47,1,114
2050,48,1,123
2050,49,1,127
2050,50,1,151
2050,51,1,139
2050,52,1,130
2050,53,1,156
2050,54,1,155
2050,55,1,155
2050,56,1,153
2050,57,1,154
2050,58,1,151
2050,59,1,150
2050,60,1,156
2050,61,1,143
2050,62,1,156
2050,63,1,140
2050,64,1,134
2050,65,1,149
2050,66,1,159
2050,67,1,162
2050,68,1,169
2050,69,1,171
2050,70,1,166
2050,71,1,168
2050,72,1,160
2050,73,1,149
2050,74,1,158
2050,75,1,133
2050,76,1,127
2050,77,1,123
2050,78,1,118
2050,79,1,117
2050,80,1,115
2050,81,1,110
2050,82,1,104
2050,83,1,94
2050,84,1,94
2050,85,1,87
2050,86,1,82
2050,87,1,76
2050,88,1,68
2050,89,1,60
2050,90,1,52
2050,91,1,44
2050,92,1,36
2050,93,1,28
2050,94,1,23
2050,95,1,18
2050,96,1,14
2050,97,1,10
2050,98,1,7
2050,99,1,5
2050,100,1,11
2050,0,2,56
2050,1,2,60
2050,2,2,61
2050,3,2,61
2050,4,2,62
2050,5,2,62
2050,6,2,62
2050,7,2,63
2050,8,2,63
2050,9,2,64
2050,10,2,65
2050,11,2,67
2050,12,2,69
2050,13,2,70
2050,14,2,72
2050,15,2,76
2050,16,2,79
2050,17,2,81
2050,18,2,83
2050,19,2,85
2050,20,2,87
2050,21,2,88
2050,22,2,90
2050,23,2,91
2050,24,2,91
2050,25,2,91
2050,26,2,91
2050,27,2,92
2050,28,2,92
2050,29,2,93
2050,30,2,93
2050,31,2,94
2050,32,2,94
2050,33,2,95
2050,34,2,95
2050,35,2,96
2050,36,2,98
2050,37,2,102
2050,38,2,115
2050,39,2,99
2050,40,2,85
2050,41,2,97
2050,42,2,98
2050,43,2,101
2050,44,2,102
2050,45,2,102
2050,46,2,106
2050,47,2,110
2050,48,2,119
2050,49,2,125
2050,50,2,147
2050,51,2,136
2050,52,2,130
2050,53,2,155
2050,54,2,155
2050,55,2,157
2050,56,2,155
2050,57,2,157
2050,58,2,153
2050,59,2,152
2050,60,2,160
2050,61,2,149
2050,62,2,164
2050,63,2,149
2050,64,2,147
2050,65,2,165
2050,66,2,176
2050,67,2,182
2050,68,2,191
2050,69,2,195
2050,70,2,192
2050,71,2,194
2050,72,2,186
2050,73,2,177
2050,74,2,188
2050,75,2,162
2050,76,2,156
2050,77,2,153
2050,78,2,150
2050,79,2,150
2050,80,2,149
2050,81,2,145
2050,82,2,139
2050,83,2,127
2050,84,2,131
2050,85,2,123
2050,86,2,118
2050,87,2,113
2050,88,2,103
2050,89,2,93
2050,90,2,84
2050,91,2,74
2050,92,2,63
2050,93,2,51
2050,94,2,44
2050,95,2,35
2050,96,2,26
2050,97,2,19
2050,98,2,14
2050,99,2,10
2050,100,2,17
2051,0,1,61
2051,1,1,66
2051,2,1,66
2051,3,1,67
2051,4,1,67
2051,5,1,68
2051,6,1,69
2051,7,1,69
2051,8,1,69
2051,9,1,70
2051,10,1,71
2051,11,1,73
2051,12,1,74
2051,13,1,76
2051,14,1,78
2051,15,1,80
2051,16,1,83
2051,17,1,86
2051,18,1,88
2051,19,1,90
2051,20,1,92
2051,21,1,94
2051,22,1,95
2051,23,1,97
2051,24,1,98
2051,25,1,98
2051,26,1,98
2051,27,1,98
2051,28,1,98
2051,29,1,98
2051,30,1,98
2051,31,1,98
2051,32,1,98
2051,33,1,98
2051,34,1,98
2051,35,1,99
2051,36,1,98
2051,37,1,100
2051,38,1,105
2051,39,1,119
2051,40,1,100
2051,41,1,87
2051,42,1,100
2051,43,1,102
2051,44,1,105
2051,45,1,105
2051,46,1,105
2051,47,1,110
2051,48,1,114
2051,49,1,122
2051,50,1,126
2051,51,1,150
2051,52,1,138
2051,53,1,129
2051,54,1,156
2051,55,1,154
2051,56,1,154
2051,57,1,153
2051,58,1,153
2051,59,1,151
2051,60,1,149
2051,61,1,155
2051,62,1,142
2051,63,1,155
2051,64,1,139
2051,65,1,133
2051,66,1,148
2051,67,1,158
2051,68,1,160
2051,69,1,167
2051,70,1,169
2051,71,1,164
2051,72,1,165
2051,73,1,157
2051,74,1,146
2051,75,1,155
2051,76,1,129
2051,77,1,123
2051,78,1,119
2051,79,1,113
2051,80,1,112
2051,81,1,110
2051,82,1,104
2051,83,1,99
2051,84,1,88
2051,85,1,88
2051,86,1,81
2051,87,1,75
2051,88,1,69
2051,89,1,61
2051,90,1,53
2051,91,1,45
2051,92,1,37
2051,93,1,30
2051,94,1,23
2051,95,1,19
2051,96,1,14
2051,97,1,10
2051,98,1,7
2051,99,1,5
2051,100,1,12
2051,0,2,55
2051,1,2,60
2051,2,2,60
2051,3,2,61
2051,4,2,61
2051,5,2,62
2051,6,2,62
2051,7,2,62
2051,8,2,63
2051,9,2,63
2051,10,2,64
2051,11,2,65
2051,12,2,67
2051,13,2,69
2051,14,2,70
2051,15,2,72
2051,16,2,76
2051,17,2,79
2051,18,2,81
2051,19,2,83
2051,20,2,85
2051,21,2,87
2051,22,2,88
2051,23,2,90
2051,24,2,91
2051,25,2,91
2051,26,2,91
2051,27,2,92
2051,28,2,92
2051,29,2,93
2051,30,2,93
2051,31,2,93
2051,32,2,94
2051,33,2,95
2051,34,2,95
2051,35,2,96
2051,36,2,96
2051,37,2,98
2051,38,2,102
2051,39,2,115
2051,40,2,99
2051,41,2,85
2051,42,2,97
2051,43,2,98
2051,44,2,101
2051,45,2,101
2051,46,2,102
2051,47,2,106
2051,48,2,110
2051,49,2,119
2051,50,2,125
2051,51,2,147
2051,52,2,136
2051,53,2,129
2051,54,2,155
2051,55,2,155
2051,56,2,157
2051,57,2,155
2051,58,2,157
2051,59,2,153
2051,60,2,152
2051,61,2,159
2051,62,2,149
2051,63,2,163
2051,64,2,149
2051,65,2,146
2051,66,2,164
2051,67,2,175
2051,68,2,181
2051,69,2,190
2051,70,2,193
2051,71,2,191
2051,72,2,192
2051,73,2,185
2051,74,2,175
2051,75,2,186
2051,76,2,160
2051,77,2,154
2051,78,2,150
2051,79,2,147
2051,80,2,146
2051,81,2,145
2051,82,2,141
2051,83,2,135
2051,84,2,123
2051,85,2,125
2051,86,2,117
2051,87,2,112
2051,88,2,106
2051,89,2,95
2051,90,2,85
2051,91,2,75
2051,92,2,66
2051,93,2,54
2051,94,2,43
2051,95,2,36
2051,96,2,28
2051,97,2,20
2051,98,2,14
2051,99,2,10
2051,100,2,20
2052,0,1,61
2052,1,1,66
2052,2,1,66
2052,3,1,66
2052,4,1,67
2052,5,1,68
2052,6,1,68
2052,7,1,69
2052,8,1,69
2052,9,1,69
2052,10,1,70
2052,11,1,71
2052,12,1,73
2052,13,1,74
2052,14,1,76
2052,15,1,78
2052,16,1,80
2052,17,1,83
2052,18,1,86
2052,19,1,88
2052,20,1,90
2052,21,1,92
2052,22,1,94
2052,23,1,95
2052,24,1,97
2052,25,1,98
2052,26,1,98
2052,27,1,98
2052,28,1,98
2052,29,1,98
2052,30,1,98
2052,31,1,98
2052,32,1,98
2052,33,1,98
2052,34,1,98
2052,35,1,98
2052,36,1,98
2052,37,1,98
2052,38,1,100
2052,39,1,104
2052,40,1,119
2052,41,1,100
2052,42,1,87
2052,43,1,99
2052,44,1,101
2052,45,1,104
2052,46,1,104
2052,47,1,104
2052,48,1,109
2052,49,1,113
2052,50,1,122
2052,51,1,126
2052,52,1,149
2052,53,1,137
2052,54,1,129
2052,55,1,155
2052,56,1,154
2052,57,1,153
2052,58,1,152
2052,59,1,153
2052,60,1,150
2052,61,1,148
2052,62,1,155
2052,63,1,141
2052,64,1,154
2052,65,1,138
2052,66,1,132
2052,67,1,147
2052,68,1,156
2052,69,1,159
2052,70,1,165
2052,71,1,167
2052,72,1,161
2052,73,1,162
2052,74,1,154
2052,75,1,142
2052,76,1,150
2052,77,1,125
2052,78,1,119
2052,79,1,114
2052,80,1,108
2052,81,1,107
2052,82,1,104
2052,83,1,99
2052,84,1,93
2052,85,1,83
2052,86,1,82
2052,87,1,74
2052,88,1,69
2052,89,1,62
2052,90,1,54
2052,91,1,46
2052,92,1,38
2052,93,1,31
2052,94,1,24
2052,95,1,18
2052,96,1,15
2052,97,1,11
2052,98,1,8
2052,99,1,5
2052,100,1,13
2052,0,2,55
2052,1,2,60
2052,2,2,60
2052,3,2,60
2052,4,2,61
2052,5,2,61
2052,6,2,62
2052,7,2,62
2052,8,2,62
2052,9,2,63
2052,10,2,63
2052,11,2,64
2052,12,2,65
2052,13,2,67
2052,14,2,68
2052,15,2,70
2052,16,2,72
2052,17,2,76
2052,18,2,79
2052,19,2,81
2052,20,2,83
2052,21,2,85
2052,22,2,87
2052,23,2,88
2052,24,2,90
2052,25,2,91
2052,26,2,91
2052,27,2,92
2052,28,2,92
2052,29,2,93
2052,30,2,93
2052,31,2,94
2052,32,2,94
2052,33,2,94
2052,34,2,95
2052,35,2,95
2052,36,2,96
2052,37,2,96
2052,38,2,98
2052,39,2,102
2052,40,2,115
2052,41,2,99
2052,42,2,85
2052,43,2,97
2052,44,2,98
2052,45,2,101
2052,46,2,101
2052,47,2,102
2052,48,2,106
2052,49,2,110
2052,50,2,119
2052,51,2,125
2052,52,2,147
2052,53,2,136
2052,54,2,129
2052,55,2,155
2052,56,2,155
2052,57,2,156
2052,58,2,155
2052,59,2,157
2052,60,2,153
2052,61,2,152
2052,62,2,159
2052,63,2,149
2052,64,2,163
2052,65,2,148
2052,66,2,146
2052,67,2,163
2052,68,2,174
2052,69,2,180
2052,70,2,189
2052,71,2,192
2052,72,2,189
2052,73,2,190
2052,74,2,183
2052,75,2,173
2052,76,2,183
2052,77,2,157
2052,78,2,151
2052,79,2,147
2052,80,2,144
2052,81,2,143
2052,82,2,141
2052,83,2,136
2052,84,2,130
2052,85,2,117
2052,86,2,119
2052,87,2,111
2052,88,2,104
2052,89,2,98
2052,90,2,87
2052,91,2,77
2052,92,2,67
2052,93,2,57
2052,94,2,46
2052,95,2,35
2052,96,2,29
2052,97,2,21
2052,98,2,15
2052,99,2,10
2052,100,2,21
2053,0,1,60
2053,1,1,65
2053,2,1,66
2053,3,1,66
2053,4,1,66
2053,5,1,67
2053,6,1,68
2053,7,1,68
2053,8,1,69
2053,9,1,69
2053,10,1,70
2053,11,1,70
2053,12,1,71
2053,13,1,73
2053,14,1,74
2053,15,1,76
2053,16,1,78
2053,17,1,80
2053,18,1,83
2053,19,1,86
2053,20,1,88
2053,21,1,90
2053,22,1,92
2053,23,1,94
2053,24,1,95
2053,25,1,97
2053,26,1,98
2053,27,1,98
2053,28,1,98
2053,29,1,98
2053,30,1,98
2053,31,1,98
2053,32,1,98
2053,33,1,98
2053,34,1,98
2053,35,1,98
2053,36,1,98
2053,37,1,98
2053,38,1,98
2053,39,1,100
2053,40,1,104
2053,41,1,118
2053,42,1,100
2053,43,1,86
2053,44,1,99
2053,45,1,101
2053,46,1,104
2053,47,1,104
2053,48,1,104
2053,49,1,109
2053,50,1,113
2053,51,1,121
2053,52,1,125
2053,53,1,149
2053,54,1,137
2053,55,1,128
2053,56,1,154
2053,57,1,153
2053,58,1,152
2053,59,1,151
2053,60,1,152
2053,61,1,149
2053,62,1,147
2053,63,1,154
2053,64,1,141
2053,65,1,153
2053,66,1,137
2053,67,1,131
2053,68,1,145
2053,69,1,155
2053,70,1,157
2053,71,1,162
2053,72,1,164
2053,73,1,158
2053,74,1,159
2053,75,1,150
2053,76,1,138
2053,77,1,146
2053,78,1,121
2053,79,1,114
2053,80,1,109
2053,81,1,104
2053,82,1,102
2053,83,1,99
2053,84,1,93
2053,85,1,87
2053,86,1,77
2053,87,1,76
2053,88,1,68
2053,89,1,62
2053,90,1,55
2053,91,1,47
2053,92,1,39
2053,93,1,32
2053,94,1,25
2053,95,1,19
2053,96,1,14
2053,97,1,11
2053,98,1,8
2053,99,1,5
2053,100,1,14
2053,0,2,54
2053,1,2,60
2053,2,2,60
2053,3,2,60
2053,4,2,60
2053,5,2,61
2053,6,2,61
2053,7,2,62
2053,8,2,62
2053,9,2,62
2053,10,2,63
2053,11,2,63
2053,12,2,64
2053,13,2,65
2053,14,2,67
2053,15,2,68
2053,16,2,70
2053,17,2,72
2053,18,2,76
2053,19,2,79
2053,20,2,81
2053,21,2,83
2053,22,2,85
2053,23,2,87
2053,24,2,88
2053,25,2,90
2053,26,2,91
2053,27,2,92
2053,28,2,92
2053,29,2,92
2053,30,2,93
2053,31,2,94
2053,32,2,94
2053,33,2,94
2053,34,2,94
2053,35,2,95
2053,36,2,95
2053,37,2,96
2053,38,2,96
2053,39,2,98
2053,40,2,102
2053,41,2,115
2053,42,2,99
2053,43,2,85
2053,44,2,97
2053,45,2,98
2053,46,2,101
2053,47,2,101
2053,48,2,102
2053,49,2,106
2053,50,2,110
2053,51,2,119
2053,52,2,125
2053,53,2,147
2053,54,2,136
2053,55,2,129
2053,56,2,155
2053,57,2,155
2053,58,2,156
2053,59,2,154
2053,60,2,157
2053,61,2,152
2053,62,2,151
2053,63,2,159
2053,64,2,148
2053,65,2,162
2053,66,2,148
2053,67,2,145
2053,68,2,162
2053,69,2,173
2053,70,2,178
2053,71,2,187
2053,72,2,190
2053,73,2,187
2053,74,2,188
2053,75,2,181
2053,76,2,170
2053,77,2,181
2053,78,2,154
2053,79,2,148
2053,80,2,144
2053,81,2,140
2053,82,2,138
2053,83,2,136
2053,84,2,131
2053,85,2,124
2053,86,2,112
2053,87,2,113
2053,88,2,104
2053,89,2,97
2053,90,2,90
2053,91,2,79
2053,92,2,68
2053,93,2,58
2053,94,2,48
2053,95,2,38
2053,96,2,28
2053,97,2,22
2053,98,2,16
2053,99,2,11
2053,100,2,22
2054,0,1,60
2054,1,1,65
2054,2,1,66
2054,3,1,66
2054,4,1,66
2054,5,1,67
2054,6,1,67
2054,7,1,68
2054,8,1,68
2054,9,1,69
2054,10,1,69
2054,11,1,70
2054,12,1,70
2054,13,1,71
2054,14,1,73
2054,15,1,74
2054,16,1,76
2054,17,1,78
2054,18,1,80
2054,19,1,83
2054,20,1,86
2054,21,1,88
2054,22,1,90
2054,23,1,92
2054,24,1,94
2054,25,1,95
2054,26,1,97
2054,27,1,98
2054,28,1,98
2054,29,1,98
2054,30,1,98
2054,31,1,98
2054,32,1,98
2054,33,1,98
2054,34,1,98
2054,35,1,98
2054,36,1,98
2054,37,1,98
2054,38,1,98
2054,39,1,98
2054,40,1,100
2054,41,1,104
2054,42,1,118
2054,43,1,100
2054,44,1,86
2054,45,1,99
2054,46,1,101
2054,47,1,104
2054,48,1,103
2054,49,1,103
2054,50,1,109
2054,51,1,112
2054,52,1,121
2054,53,1,125
2054,54,1,148
2054,55,1,136
2054,56,1,128
2054,57,1,154
2054,58,1,152
2054,59,1,152
2054,60,1,151
2054,61,1,151
2054,62,1,148
2054,63,1,147
2054,64,1,153
2054,65,1,140
2054,66,1,152
2054,67,1,136
2054,68,1,130
2054,69,1,144
2054,70,1,153
2054,71,1,154
2054,72,1,160
2054,73,1,161
2054,74,1,155
2054,75,1,155
2054,76,1,146
2054,77,1,134
2054,78,1,141
2054,79,1,116
2054,80,1,110
2054,81,1,105
2054,82,1,99
2054,83,1,96
2054,84,1,93
2054,85,1,87
2054,86,1,81
2054,87,1,71
2054,88,1,69
2054,89,1,61
2054,90,1,55
2054,91,1,48
2054,92,1,40
2054,93,1,32
2054,94,1,26
2054,95,1,20
2054,96,1,15
2054,97,1,11
2054,98,1,8
2054,99,1,6
2054,100,1,14
2054,0,2,54
2054,1,2,59
2054,2,2,60
2054,3,2,60
2054,4,2,60
2054,5,2,60
2054,6,2,61
2054,7,2,61
2054,8,2,62
2054,9,2,62
2054,10,2,62
2054,11,2,63
2054,12,2,63
2054,13,2,64
2054,14,2,65
2054,15,2,67
2054,16,2,68
2054,17,2,70
2054,18,2,72
2054,19,2,76
2054,20,2,79
2054,21,2,81
2054,22,2,83
2054,23,2,85
2054,24,2,87
2054,25,2,88
2054,26,2,90
2054,27,2,91
2054,28,2,92
2054,29,2,92
2054,30,2,93
2054,31,2,93
2054,32,2,94
2054,33,2,94
2054,34,2,94
2054,35,2,95
2054,36,2,95
2054,37,2,95
2054,38,2,96
2054,39,2,96
2054,40,2,98
2054,41,2,102
2054,42,2,115
2054,43,2,99
2054,44,2,85
2054,45,2,97
2054,46,2,98
2054,47,2,101
2054,48,2,101
2054,49,2,102
2054,50,2,106
2054,51,2,110
2054,52,2,119
2054,53,2,125
2054,54,2,147
2054,55,2,136
2054,56,2,129
2054,57,2,155
2054,58,2,154
2054,59,2,156
2054,60,2,154
2054,61,2,156
2054,62,2,152
2054,63,2,151
2054,64,2,158
2054,65,2,148
2054,66,2,162
2054,67,2,147
2054,68,2,144
2054,69,2,161
2054,70,2,172
2054,71,2,177
2054,72,2,186
2054,73,2,189
2054,74,2,185
2054,75,2,186
2054,76,2,178
2054,77,2,168
2054,78,2,177
2054,79,2,151
2054,80,2,145
2054,81,2,140
2054,82,2,136
2054,83,2,134
2054,84,2,131
2054,85,2,125
2054,86,2,118
2054,87,2,106
2054,88,2,106
2054,89,2,96
2054,90,2,89
2054,91,2,81
2054,92,2,70
2054,93,2,59
2054,94,2,49
2054,95,2,39
2054,96,2,30
2054,97,2,22
2054,98,2,16
2054,99,2,11
2054,100,2,24
2055,0,1,60
2055,1,1,64
2055,2,1,65
2055,3,1,66
2055,4,1,66
2055,5,1,67
2055,6,1,67
2055,7,1,67
2055,8,1,68
2055,9,1,68
2055,10,1,69
2055,11,1,69
2055,12,1,70
2055,13,1,70
2055,14,1,71
2055,15,1,72
2055,16,1,74
2055,17,1,76
2055,18,1,78
2055,19,1,80
2055,20,1,83
2055,21,1,86
2055,22,1,88
2055,23,1,90
2055,24,1,92
2055,25,1,94
2055,26,1,95
2055,27,1,97
2055,28,1,98
2055,29,1,98
2055,30,1,98
2055,31,1,98
2055,32,1,98
2055,33,1,98
2055,34,1,98
2055,35,1,98
2055,36,1,98
2055,37,1,98
2055,38,1,98
2055,39,1,98
2055,40,1,98
2055,41,1,100
2055,42,1,104
2055,43,1,118
2055,44,1,99
2055,45,1,86
2055,46,1,98
2055,47,1,100
2055,48,1,103
2055,49,1,103
2055,50,1,103
2055,51,1,108
2055,52,1,112
2055,53,1,120
2055,54,1,124
2055,55,1,147
2055,56,1,136
2055,57,1,127
2055,58,1,153
2055,59,1,152
2055,60,1,151
2055,61,1,150
2055,62,1,150
2055,63,1,147
2055,64,1,146
2055,65,1,152
2055,66,1,139
2055,67,1,150
2055,68,1,135
2055,69,1,129
2055,70,1,142
2055,71,1,151
2055,72,1,152
2055,73,1,157
2055,74,1,158
2055,75,1,151
2055,76,1,151
2055,77,1,142
2055,78,1,130
2055,79,1,136
2055,80,1,112
2055,81,1,105
2055,82,1,100
2055,83,1,93
2055,84,1,91
2055,85,1,88
2055,86,1,82
2055,87,1,75
2055,88,1,65
2055,89,1,62
2055,90,1,54
2055,91,1,47
2055,92,1,41
2055,93,1,33
2055,94,1,26
2055,95,1,21
2055,96,1,16
2055,97,1,12
2055,98,1,8
2055,99,1,6
2055,100,1,15
2055,0,2,54
2055,1,2,59
2055,2,2,59
2055,3,2,60
2055,4,2,60
2055,5,2,60
2055,6,2,60
2055,7,2,61
2055,8,2,61
2055,9,2,62
2055,10,2,62
2055,11,2,62
2055,12,2,63
2055,13,2,63
2055,14,2,64
2055,15,2,65
2055,16,2,67
2055,17,2,68
2055,18,2,70
2055,19,2,72
2055,20,2,76
2055,21,2,79
2055,22,2,81
2055,23,2,83
2055,24,2,85
2055,25,2,87
2055,26,2,89
2055,27,2,90
2055,28,2,92
2055,29,2,92
2055,30,2,93
2055,31,2,93
2055,32,2,94
2055,33,2,94
2055,34,2,94
2055,35,2,95
2055,36,2,95
2055,37,2,95
2055,38,2,95
2055,39,2,96
2055,40,2,96
2055,41,2,98
2055,42,2,102
2055,43,2,115
2055,44,2,99
2055,45,2,85
2055,46,2,97
2055,47,2,98
2055,48,2,101
2055,49,2,101
2055,50,2,102
2055,51,2,106
2055,52,2,110
2055,53,2,119
2055,54,2,125
2055,55,2,147
2055,56,2,136
2055,57,2,129
2055,58,2,155
2055,59,2,154
2055,60,2,156
2055,61,2,154
2055,62,2,156
2055,63,2,152
2055,64,2,150
2055,65,2,158
2055,66,2,147
2055,67,2,161
2055,68,2,146
2055,69,2,143
2055,70,2,160
2055,71,2,171
2055,72,2,176
2055,73,2,184
2055,74,2,187
2055,75,2,183
2055,76,2,184
2055,77,2,176
2055,78,2,165
2055,79,2,174
2055,80,2,148
2055,81,2,141
2055,82,2,136
2055,83,2,131
2055,84,2,129
2055,85,2,126
2055,86,2,119
2055,87,2,112
2055,88,2,99
2055,89,2,98
2055,90,2,88
2055,91,2,80
2055,92,2,72
2055,93,2,60
2055,94,2,50
2055,95,2,40
2055,96,2,31
2055,97,2,23
2055,98,2,16
2055,99,2,12
2055,100,2,25
2056,0,1,59
2056,1,1,64
2056,2,1,65
2056,3,1,65
2056,4,1,66
2056,5,1,67
2056,6,1,67
2056,7,1,67
2056,8,1,67
2056,9,1,68
2056,10,1,68
2056,11,1,69
2056,12,1,69
2056,13,1,70
2056,14,1,70
2056,15,1,71
2056,16,1,72
2056,17,1,74
2056,18,1,76
2056,19,1,78
2056,20,1,80
2056,21,1,83
2056,22,1,86
2056,23,1,88
2056,24,1,90
2056,25,1,92
2056,26,1,94
2056,27,1,95
2056,28,1,97
2056,29,1,98
2056,30,1,98
2056,31,1,98
2056,32,1,98
2056,33,1,98
2056,34,1,98
2056,35,1,98
2056,36,1,97
2056,37,1,97
2056,38,1,98
2056,39,1,98
